season,player,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pts_per_game,AllStar
2022,Josh Okogie,1.4,0.5,0.5,0.2,0.5,2.7,0
2022,Josh Richardson,2.8,1.8,0.9,0.4,1.0,10.2,0
2022,Josh Richardson,2.8,1.5,0.8,0.5,0.9,9.7,0
2022,Josh Richardson,2.9,2.3,1.0,0.3,1.3,11.4,0
2022,Joshua Primo,2.3,1.6,0.4,0.5,1.1,5.8,0
2022,Jrue Holiday,4.5,6.8,1.6,0.4,2.7,18.3,0
2022,Juan Toscano-Anderson,2.4,1.7,0.7,0.2,0.9,4.1,0
2022,Juancho Hernangómez,2.5,0.5,0.4,0.3,0.4,3.3,0
2022,Juancho Hernangómez,1.4,0.2,0.2,0.1,0.3,1.1,0
2022,Juancho Hernangómez,3.0,0.6,0.2,0.2,0.4,1.4,0
2022,Juancho Hernangómez,3.5,0.8,0.5,0.4,0.5,6.2,0
2022,Julius Randle,9.9,5.1,0.7,0.5,3.4,20.1,0
2022,Justin Anderson,2.9,2.1,0.5,0.4,0.5,6.4,0
2022,Justin Anderson,2.0,2.0,0.3,0.0,0.7,4.3,0
2022,Justin Anderson,3.1,2.1,0.5,0.5,0.5,6.8,0
2022,Justin Champagnie,2.0,0.3,0.2,0.1,0.2,2.3,0
2022,Justin Holiday,2.6,1.7,0.8,0.4,0.9,10.1,0
2022,Justin Holiday,2.8,1.8,0.7,0.4,1.0,11.0,0
2022,Justin Holiday,2.2,1.5,0.8,0.6,0.8,8.3,0
2022,Justin Jackson,1.0,0.3,0.0,0.0,0.1,2.1,0
2022,Justin Jackson,0.0,0.0,0.0,0.0,0.0,2.0,0
2022,Justin Jackson,1.2,0.3,0.0,0.0,0.2,2.2,0
2022,Justin Robinson,0.8,1.3,0.4,0.0,0.7,3.1,0
2022,Justin Robinson,0.8,1.2,0.5,0.0,0.6,2.8,0
2022,Justin Robinson,0.3,0.7,0.0,0.0,0.3,0.7,0
2022,Justin Robinson,1.4,1.8,0.2,0.2,1.0,5.6,0
2022,Justise Winslow,4.2,1.8,0.7,0.5,1.0,5.7,0
2022,Justise Winslow,3.6,1.4,0.6,0.5,1.0,4.2,0
2022,Justise Winslow,6.3,2.9,1.3,0.6,1.1,10.7,0
2022,Jusuf Nurkić,11.1,2.8,1.1,0.6,2.6,15.0,0
2022,Juwan Morgan,2.0,0.5,0.0,0.0,0.0,2.5,0
2022,Juwan Morgan,4.0,1.0,0.0,0.0,0.0,5.0,0
2022,Juwan Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,KZ Okpala,2.0,0.7,0.2,0.3,0.2,3.7,0
2022,Kai Jones,0.5,0.2,0.0,0.1,0.3,1.0,0
2022,Karl-Anthony Towns,9.8,3.6,1.0,1.1,3.1,24.6,1
2022,Keifer Sykes,1.4,1.9,0.4,0.1,1.0,5.6,0
2022,Keita Bates-Diop,3.9,0.7,0.5,0.2,0.8,5.7,0
2022,Kelan Martin,1.8,0.7,0.4,0.3,0.5,5.7,0
2022,Kelan Martin,2.0,0.8,0.5,0.3,0.5,6.3,0
2022,Kelan Martin,0.7,0.0,0.0,0.0,0.0,0.0,0
2022,Keldon Johnson,6.1,2.1,0.8,0.2,1.2,17.0,0
2022,Keljin Blevins,1.5,0.6,0.4,0.0,0.5,3.1,0
2022,Kelly Olynyk,4.4,2.8,0.8,0.5,1.5,9.1,0
2022,Kelly Oubre Jr.,4.0,1.1,1.0,0.4,0.9,15.0,0
2022,Kemba Walker,3.0,3.5,0.7,0.2,1.3,11.6,0
2022,Kenrich Williams,4.5,2.2,0.9,0.2,0.9,7.4,0
2022,Kent Bazemore,1.8,0.9,0.6,0.2,0.5,3.4,0
2022,Kentavious Caldwell-Pope,3.4,1.9,1.1,0.3,1.3,13.2,0
2022,Kenyon Martin Jr.,3.8,1.3,0.4,0.5,0.8,8.8,0
2022,Keon Johnson,2.2,2.1,0.8,0.3,1.2,7.2,0
2022,Keon Johnson,1.4,0.9,0.5,0.1,0.5,3.5,0
2022,Keon Johnson,2.7,2.9,1.0,0.5,1.8,9.7,0
2022,Kessler Edwards,3.6,0.6,0.6,0.5,0.9,5.9,0
2022,Kevin Durant,7.4,6.4,0.9,0.9,3.5,29.9,1
2022,Kevin Huerter,3.4,2.7,0.7,0.4,1.2,12.1,0
2022,Kevin Knox,1.5,0.3,0.1,0.1,0.2,3.1,0
2022,Kevin Knox,1.7,0.2,0.2,0.1,0.4,3.6,0
2022,Kevin Knox,1.3,0.4,0.1,0.1,0.1,2.7,0
2022,Kevin Love,7.2,2.2,0.4,0.2,1.3,13.6,0
2022,Kevin Pangos,0.5,1.3,0.1,0.0,0.3,1.6,0
2022,Kevin Porter Jr.,4.4,6.2,1.1,0.4,3.1,15.6,0
2022,Kevon Looney,7.3,2.0,0.6,0.6,0.8,6.0,0
2022,Khem Birch,4.3,1.0,0.5,0.5,0.5,4.5,0
2022,Khris Middleton,5.4,5.4,1.2,0.3,2.9,20.1,1
2022,Killian Hayes,3.2,4.2,1.2,0.5,1.7,6.9,0
2022,Killian Tillie,1.7,0.6,0.6,0.4,0.4,3.3,0
2022,Kira Lewis Jr.,1.6,2.0,0.5,0.0,1.1,5.9,0
2022,Klay Thompson,3.9,2.8,0.5,0.5,1.3,20.4,0
2022,Kris Dunn,3.5,5.6,1.6,0.2,2.3,7.6,0
2022,Kristaps Porziņģis,8.1,2.3,0.7,1.6,1.6,20.2,0
2022,Kristaps Porziņģis,7.7,2.0,0.7,1.7,1.6,19.2,0
2022,Kristaps Porziņģis,8.8,2.9,0.7,1.5,1.6,22.1,0
2022,Kyle Anderson,5.3,2.7,1.1,0.7,1.0,7.6,0
2022,Kyle Guy,0.9,0.9,0.4,0.1,0.7,3.9,0
2022,Kyle Kuzma,8.5,3.5,0.6,0.9,2.6,17.1,0
2022,Kyle Lowry,4.5,7.5,1.1,0.3,2.7,13.4,0
2022,Kyrie Irving,4.4,5.8,1.4,0.6,2.5,27.4,0
2022,LaMarcus Aldridge,5.5,0.9,0.3,1.0,0.9,12.9,0
2022,LaMelo Ball,6.7,7.6,1.6,0.4,3.3,20.1,1
2022,Lamar Stevens,2.6,0.7,0.5,0.3,0.7,6.1,0
2022,Lance Stephenson,2.8,3.6,0.5,0.1,1.6,8.3,0
2022,Lance Stephenson,2.5,1.8,0.0,0.0,0.7,1.8,0
2022,Lance Stephenson,2.8,3.9,0.6,0.1,1.7,9.3,0
2022,Landry Shamet,1.8,1.6,0.4,0.1,0.6,8.3,0
2022,Langston Galloway,2.6,1.7,0.1,0.0,0.9,2.0,0
2022,Langston Galloway,2.0,1.3,0.0,0.0,1.3,3.0,0
2022,Langston Galloway,3.3,2.3,0.3,0.0,0.3,0.7,0
2022,Larry Nance Jr.,5.4,1.8,0.9,0.4,0.8,7.0,0
2022,Larry Nance Jr.,5.6,2.0,1.0,0.4,0.7,6.9,0
2022,Larry Nance Jr.,4.3,0.9,0.6,0.8,1.1,7.3,0
2022,Lauri Markkanen,5.7,1.3,0.7,0.5,0.9,14.8,0
2022,LeBron James,8.2,6.2,1.3,1.1,3.5,30.3,1
2022,Leandro Bolmaro,1.2,0.6,0.2,0.0,0.4,1.4,0
2022,Lindell Wigginton,1.3,1.2,0.3,0.1,0.6,4.2,0
2022,Lindy Waters III,2.9,1.0,0.8,0.3,0.4,8.0,0
2022,Lonnie Walker IV,2.6,2.2,0.6,0.3,1.0,12.1,0
2022,Lonzo Ball,5.4,5.1,1.8,0.9,2.3,13.0,0
2022,Lou Williams,1.6,1.9,0.5,0.1,0.8,6.3,0
2022,Louis King,1.2,0.9,0.2,0.1,0.0,4.5,0
2022,Luguentz Dort,4.2,1.7,0.9,0.4,1.7,17.2,0
2022,Luka Dončić,9.1,8.7,1.2,0.6,4.5,28.4,1
2022,Luka Garza,3.1,0.6,0.3,0.2,0.6,5.8,0
2022,Luke Kennard,3.3,2.1,0.6,0.1,0.9,11.9,0
2022,Luke Kornet,1.9,0.6,0.2,0.2,0.0,2.0,0
2022,Luke Kornet,1.5,0.5,0.0,0.5,0.0,2.0,0
2022,Luke Kornet,1.0,0.0,0.0,0.0,0.0,0.0,0
2022,Luke Kornet,2.1,0.7,0.3,0.2,0.0,2.2,0
2022,M.J. Walker,0.5,0.5,1.0,0.0,0.0,0.0,0
2022,Mac McClung,1.5,0.5,0.5,0.5,1.5,4.0,0
2022,Mac McClung,0.0,0.0,0.0,0.0,1.0,2.0,0
2022,Mac McClung,3.0,1.0,1.0,1.0,2.0,6.0,0
2022,Malachi Flynn,1.4,1.6,0.5,0.1,0.3,4.3,0
2022,Malcolm Brogdon,5.1,5.9,0.8,0.4,2.1,19.1,0
2022,Malcolm Hill,1.8,0.4,0.4,0.2,0.2,3.8,0
2022,Malcolm Hill,2.0,0.3,1.3,0.3,0.0,5.7,0
2022,Malcolm Hill,1.8,0.4,0.2,0.1,0.2,3.4,0
2022,Malik Beasley,2.9,1.5,0.5,0.2,0.5,12.1,0
2022,Malik Fitts,1.1,0.3,0.0,0.0,0.1,1.4,0
2022,Malik Fitts,1.4,0.0,0.0,0.0,0.3,0.9,0
2022,Malik Fitts,0.9,0.6,0.0,0.0,0.0,1.9,0
2022,Malik Monk,3.4,2.9,0.8,0.4,1.6,13.8,0
2022,Malik Newman,1.0,1.0,0.0,0.0,1.0,8.0,0
2022,Mamadi Diakite,4.5,0.2,0.4,0.7,0.5,4.3,0
2022,Marcus Garrett,1.9,0.6,0.4,0.3,0.2,1.1,0
2022,Marcus Morris,4.4,2.1,0.5,0.3,1.3,15.4,0
2022,Marcus Smart,3.8,5.9,1.7,0.3,2.2,12.1,0
2022,Markelle Fultz,2.7,5.5,1.1,0.3,2.2,10.8,0
2022,Markieff Morris,2.6,1.4,0.4,0.1,1.2,7.6,0
2022,Marko Simonovic,1.1,0.0,0.1,0.1,0.2,1.9,0
2022,Markus Howard,0.4,0.2,0.3,0.0,0.2,4.1,0
2022,Marquese Chriss,3.0,0.5,0.4,0.4,0.5,4.5,0
2022,Marvin Bagley III,7.0,0.8,0.5,0.4,0.8,11.3,0
2022,Marvin Bagley III,7.2,0.6,0.3,0.4,0.7,9.3,0
2022,Marvin Bagley III,6.8,1.1,0.7,0.4,1.0,14.6,0
2022,Mason Jones,2.5,1.0,0.5,0.0,0.3,6.8,0
2022,Mason Plumlee,7.7,3.1,0.8,0.7,1.4,6.5,0
2022,Matisse Thybulle,2.3,1.1,1.7,1.1,0.6,5.7,0
2022,Matt Mooney,0.0,0.0,1.0,0.0,1.0,0.0,0
2022,Matt Ryan,0.0,0.0,1.0,0.0,0.0,3.0,0
2022,Matt Thomas,1.3,0.5,0.2,0.1,0.2,4.0,0
2022,Maurice Harkless,2.4,0.5,0.6,0.5,0.7,4.6,0
2022,Max Strus,3.0,1.4,0.4,0.2,0.8,10.6,0
2022,Maxi Kleber,5.9,1.2,0.5,1.0,0.8,7.0,0
2022,McKinley Wright IV,0.0,0.6,0.0,0.0,0.2,1.0,0
2022,Melvin Frazier,4.3,0.3,0.3,0.0,1.0,10.7,0
2022,Micah Potter,3.0,0.0,0.3,0.3,0.3,4.0,0
2022,Michael Porter Jr.,6.6,1.9,1.1,0.2,1.3,9.9,0
2022,Mikal Bridges,4.2,2.3,1.2,0.4,0.8,14.2,0
2022,Mike Conley,3.0,5.3,1.3,0.3,1.7,13.7,0
2022,Mike Muscala,3.0,0.5,0.4,0.6,0.3,8.0,0
2022,Miles Bridges,7.0,3.8,0.9,0.8,1.9,20.2,0
2022,Miles McBride,1.1,1.0,0.4,0.0,0.1,2.2,0
2022,Mitchell Robinson,8.6,0.5,0.8,1.8,0.8,8.5,0
2022,Miye Oni,0.4,0.3,0.0,0.0,0.1,0.3,0
2022,Mo Bamba,8.1,1.2,0.5,1.7,1.1,10.6,0
2022,Monte Morris,3.0,4.4,0.7,0.2,1.0,12.6,0
2022,Montrezl Harrell,6.1,2.0,0.4,0.6,1.0,13.1,0
2022,Montrezl Harrell,6.7,2.1,0.4,0.7,1.1,14.1,0
2022,Montrezl Harrell,4.9,2.0,0.4,0.5,0.9,11.4,0
2022,Moritz Wagner,3.7,1.4,0.3,0.2,0.9,9.0,0
2022,Moses Brown,3.4,0.0,0.2,0.4,0.5,4.3,0
2022,Moses Brown,2.3,0.0,0.1,0.3,0.5,3.1,0
2022,Moses Brown,5.3,0.0,0.3,0.5,0.4,6.4,0
2022,Moses Moody,1.5,0.4,0.1,0.2,0.3,4.4,0
2022,Moses Wright,0.8,0.5,0.0,0.3,0.0,1.3,0
2022,Moses Wright,0.0,1.0,0.0,0.0,0.0,0.0,0
2022,Moses Wright,1.0,0.3,0.0,0.3,0.0,1.7,0
2022,Mychal Mulder,1.4,0.3,0.2,0.1,0.5,4.1,0
2022,Mychal Mulder,1.4,0.2,0.3,0.1,0.5,3.7,0
2022,Mychal Mulder,1.5,1.0,0.0,0.5,0.0,7.0,0
2022,Myles Powell,0.5,0.3,0.1,0.0,0.3,1.2,0
2022,Myles Turner,7.1,1.0,0.7,2.8,1.3,12.9,0
2022,Naji Marshall,2.6,1.1,0.6,0.1,0.8,5.7,0
2022,Nassir Little,5.6,1.3,0.6,0.9,1.0,9.8,0
2022,Nate Hinton,0.0,0.0,0.0,0.0,0.5,0.0,0
2022,Nathan Knight,2.3,0.6,0.2,0.2,0.5,3.7,0
2022,Naz Reid,3.9,0.9,0.5,0.9,1.1,8.3,0
2022,Neemias Queta,2.2,0.4,0.1,0.6,0.4,3.2,0
2022,Nemanja Bjelica,4.1,2.2,0.6,0.4,1.2,6.1,0
2022,Nerlens Noel,5.6,0.9,1.2,1.2,0.8,3.4,0
2022,Nic Claxton,5.6,0.9,0.5,1.1,0.8,8.7,0
2022,Nick Richards,1.7,0.3,0.2,0.4,0.5,3.0,0
2022,Nickeil Alexander-Walker,2.9,2.4,0.7,0.4,1.4,10.6,0
2022,Nickeil Alexander-Walker,3.3,2.8,0.8,0.4,1.7,12.8,0
2022,Nickeil Alexander-Walker,1.5,1.1,0.3,0.3,0.5,3.5,0
2022,Nicolas Batum,4.3,1.7,1.0,0.7,0.7,8.3,0
2022,Nik Stauskas,0.4,0.3,0.0,0.0,0.1,2.3,0
2022,Nik Stauskas,1.5,0.5,0.0,0.0,0.0,5.5,0
2022,Nik Stauskas,0.0,0.2,0.0,0.0,0.2,1.2,0
2022,Nikola Jokić,13.8,7.9,1.5,0.9,3.8,27.1,1
2022,Nikola Vučević,11.0,3.2,1.0,1.0,1.9,17.6,0
2022,Norman Powell,3.2,2.1,0.9,0.5,1.5,19.0,0
2022,Norman Powell,3.3,2.1,1.0,0.4,1.6,18.7,0
2022,Norman Powell,2.8,2.8,0.4,0.8,1.4,21.4,0
2022,Norvel Pelle,2.0,0.0,0.0,0.3,0.7,2.0,0
2022,OG Anunoby,5.5,2.6,1.5,0.5,1.7,17.1,0
2022,Obi Toppin,3.7,1.1,0.3,0.5,0.8,9.0,0
2022,Olivier Sarr,4.2,0.9,0.3,0.7,1.0,7.0,0
2022,Omer Yurtseven,5.3,0.9,0.3,0.4,0.7,5.3,0
2022,Onyeka Okongwu,5.9,1.1,0.6,1.3,0.9,8.2,0
2022,Oshae Brissett,5.3,1.1,0.7,0.4,0.8,9.1,0
2022,Otto Porter Jr.,5.7,1.5,1.1,0.5,0.6,8.2,0
2022,P.J. Tucker,5.5,2.1,0.8,0.2,0.9,7.6,0
2022,P.J. Washington,5.2,2.3,0.9,0.9,1.3,10.3,0
2022,PJ Dozier,3.5,1.6,0.6,0.3,0.7,5.4,0
2022,Paris Bass,2.0,0.0,0.5,0.0,1.0,3.0,0
2022,Pascal Siakam,8.5,5.3,1.3,0.6,2.7,22.8,0
2022,Pat Connaughton,4.2,1.3,0.9,0.2,0.5,9.9,0
2022,Patrick Beverley,4.1,4.6,1.2,0.9,1.3,9.2,0
2022,Patrick Williams,4.1,0.9,0.5,0.5,0.9,9.0,0
2022,Patty Mills,1.9,2.3,0.6,0.2,0.9,11.4,0
2022,Paul George,6.9,5.7,2.2,0.4,4.1,24.3,0
2022,Paul Millsap,3.5,0.9,0.3,0.4,0.6,3.5,0
2022,Paul Millsap,3.7,1.0,0.2,0.5,0.5,3.4,0
2022,Paul Millsap,2.8,0.6,0.6,0.2,0.9,3.7,0
2022,Paul Reed,2.4,0.4,0.9,0.4,0.3,3.1,0
2022,Paul Watson,3.0,0.9,0.3,0.3,0.4,3.4,0
2022,Payton Pritchard,1.9,2.0,0.4,0.1,0.6,6.2,0
2022,Petr Cornelie,1.1,0.2,0.1,0.1,0.3,1.1,0
2022,Precious Achiuwa,6.5,1.1,0.5,0.6,1.2,9.1,0
2022,Quentin Grimes,2.0,1.0,0.7,0.2,0.6,6.0,0
2022,Quinndary Weatherspoon,1.3,0.5,0.1,0.1,0.3,2.7,0
2022,R.J. Hampton,3.0,2.5,0.7,0.2,1.4,7.6,0
2022,RJ Barrett,5.8,3.0,0.6,0.2,2.2,20.0,0
2022,RJ Nembhard Jr.,0.5,0.9,0.1,0.0,0.2,1.1,0
2022,Rajon Rondo,2.8,4.4,0.8,0.2,1.7,4.8,0
2022,Rajon Rondo,2.7,3.7,0.7,0.3,1.9,3.1,0
2022,Rajon Rondo,2.8,4.9,0.9,0.0,1.6,6.2,0
2022,Raul Neto,1.9,3.1,0.8,0.0,1.1,7.5,0
2022,Rayjon Tucker,1.6,2.0,0.8,0.0,0.2,4.2,0
2022,Rayjon Tucker,1.3,1.3,0.3,0.0,0.0,2.0,0
2022,Rayjon Tucker,2.0,3.0,1.5,0.0,0.5,7.5,0
2022,Reggie Bullock,3.5,1.2,0.6,0.2,0.6,8.6,0
2022,Reggie Jackson,3.6,4.8,0.7,0.2,2.3,16.8,0
2022,Reggie Perry,4.7,1.2,0.9,0.6,1.1,9.2,0
2022,Reggie Perry,5.1,1.3,1.0,0.7,1.2,10.0,0
2022,Reggie Perry,1.0,0.0,0.0,0.0,0.0,2.0,0
2022,Richaun Holmes,7.0,1.1,0.4,0.9,1.2,10.4,0
2022,Ricky Rubio,4.1,6.6,1.4,0.2,2.6,13.1,0
2022,Rob Edwards,1.5,0.0,0.0,0.0,0.5,1.5,0
2022,Robert Covington,5.5,1.3,1.5,1.3,1.1,8.5,0
2022,Robert Covington,5.7,1.4,1.5,1.3,1.2,7.6,0
2022,Robert Covington,5.1,1.0,1.3,1.2,0.7,10.4,0
2022,Robert Williams,9.6,2.0,0.9,2.2,1.0,10.0,0
2022,Robert Woodard II,0.9,0.3,0.1,0.1,0.1,0.6,0
2022,Robin Lopez,3.5,1.5,0.1,0.5,1.2,7.1,0
2022,Rodney Hood,1.5,0.7,0.3,0.1,0.2,3.1,0
2022,Rodney Hood,1.7,0.8,0.3,0.1,0.2,3.3,0
2022,Rodney Hood,0.8,0.6,0.2,0.2,0.3,2.6,0
2022,Rodney McGruder,2.2,0.9,0.4,0.1,0.5,5.4,0
2022,Romeo Langford,2.3,0.4,0.5,0.3,0.3,4.5,0
2022,Romeo Langford,2.4,0.4,0.5,0.4,0.4,4.7,0
2022,Romeo Langford,1.0,0.5,0.3,0.0,0.0,2.8,0
2022,Royce O'Neale,4.8,2.5,1.1,0.4,1.0,7.4,0
2022,Rudy Gay,4.4,1.0,0.5,0.3,0.9,8.1,0
2022,Rudy Gobert,14.7,1.1,0.7,2.1,1.8,15.6,1
2022,Rui Hachimura,3.8,1.1,0.5,0.2,0.8,11.3,0
2022,Russell Westbrook,7.4,7.1,1.0,0.3,3.8,18.5,0
2022,Ryan Arcidiacono,0.8,0.4,0.1,0.0,0.3,1.6,0
2022,Saben Lee,2.4,2.9,1.0,0.3,1.0,5.6,0
2022,Saddiq Bey,5.4,2.8,0.9,0.2,1.2,16.1,0
2022,Sam Dekker,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Sam Hauser,1.1,0.4,0.0,0.1,0.1,2.5,0
2022,Sam Merrill,1.2,0.7,0.0,0.0,0.3,4.2,0
2022,Sandro Mamukelashvili,2.0,0.5,0.2,0.2,0.4,3.8,0
2022,Santi Aldama,2.7,0.7,0.2,0.3,0.5,4.1,0
2022,Scottie Barnes,7.5,3.5,1.1,0.7,1.8,15.3,0
2022,Scottie Lewis,0.0,0.5,0.5,0.0,0.0,0.5,0
2022,Scotty Hopson,1.0,1.0,0.0,0.0,2.0,4.0,0
2022,Sekou Doumbouya,3.0,0.0,1.5,1.0,1.0,7.0,0
2022,Semi Ojeleye,2.5,0.3,0.2,0.2,0.3,3.3,0
2022,Semi Ojeleye,2.9,0.3,0.3,0.3,0.3,2.9,0
2022,Semi Ojeleye,1.6,0.4,0.2,0.1,0.4,4.1,0
2022,Serge Ibaka,4.6,0.9,0.2,0.6,0.8,6.8,0
2022,Serge Ibaka,4.3,1.0,0.2,0.7,0.9,6.6,0
2022,Serge Ibaka,5.3,0.7,0.2,0.4,0.5,7.0,0
2022,Seth Curry,3.1,3.6,0.8,0.2,1.7,15.0,0
2022,Seth Curry,3.4,4.0,0.8,0.2,1.9,15.0,0
2022,Seth Curry,2.6,2.6,0.9,0.2,1.3,14.9,0
2022,Shai Gilgeous-Alexander,5.0,5.9,1.3,0.8,2.8,24.5,0
2022,Shake Milton,2.6,2.5,0.5,0.3,0.8,8.2,0
2022,Shaq Buchanan,1.0,1.0,0.5,0.0,1.0,1.0,0
2022,Shaquille Harrison,2.0,1.5,0.5,0.5,1.0,2.0,0
2022,Sharife Cooper,0.4,0.4,0.0,0.0,0.4,0.5,0
2022,Skylar Mays,0.9,0.6,0.3,0.0,0.4,2.9,0
2022,Solomon Hill,1.8,0.9,0.3,0.2,0.1,0.6,0
2022,Spencer Dinwiddie,4.2,5.2,0.7,0.2,1.6,13.7,0
2022,Spencer Dinwiddie,4.7,5.8,0.6,0.2,1.7,12.6,0
2022,Spencer Dinwiddie,3.1,3.9,0.7,0.3,1.3,15.8,0
2022,Stanley Johnson,3.2,1.7,0.9,0.3,0.7,6.7,0
2022,Stephen Curry,5.2,6.3,1.3,0.4,3.2,25.5,1
2022,Sterling Brown,3.0,0.7,0.3,0.1,0.5,3.3,0
2022,Steven Adams,10.0,3.4,0.9,0.8,1.5,6.9,0
2022,Svi Mykhailiuk,1.6,0.8,0.5,0.1,0.6,4.6,0
2022,T.J. McConnell,3.3,4.9,1.1,0.4,1.1,8.5,0
2022,Tacko Fall,2.1,0.2,0.0,0.5,0.3,1.1,0
2022,Taj Gibson,4.4,0.6,0.4,0.8,0.5,4.4,0
2022,Talen Horton-Tucker,3.2,2.7,1.0,0.5,1.4,10.0,0
2022,Taurean Prince,2.5,1.0,0.7,0.3,0.8,7.3,0
2022,Terance Mann,5.2,2.6,0.7,0.3,1.0,10.8,0
2022,Terence Davis,3.1,1.3,0.8,0.4,1.1,10.4,0
2022,Terrence Ross,2.6,1.8,0.4,0.2,1.2,10.0,0
2022,Terry Rozier,4.3,4.5,1.3,0.3,1.3,19.3,0
2022,Terry Taylor,5.2,1.2,0.4,0.2,0.7,9.6,0
2022,Thaddeus Young,4.0,2.0,1.0,0.3,1.0,6.2,0
2022,Thaddeus Young,3.6,2.3,0.9,0.3,1.2,6.1,0
2022,Thaddeus Young,4.4,1.7,1.2,0.4,0.8,6.3,0
2022,Thanasis Antetokounmpo,2.1,0.5,0.3,0.3,0.5,3.6,0
2022,Theo Pinson,1.1,0.9,0.3,0.1,0.3,2.5,0
2022,Thomas Bryant,4.0,0.9,0.2,0.8,0.7,7.4,0
2022,Théo Maledon,2.6,2.2,0.6,0.2,1.3,7.1,0
2022,Tim Frazier,1.6,2.8,0.3,0.1,1.3,3.3,0
2022,Tim Frazier,1.9,3.3,0.3,0.1,1.3,3.7,0
2022,Tim Frazier,0.0,0.5,0.0,0.0,1.0,1.0,0
2022,Tim Hardaway Jr.,3.7,2.2,0.9,0.1,0.8,14.2,0
2022,Timothé Luwawu-Cabarrot,1.6,0.8,0.3,0.1,0.4,4.4,0
2022,Tobias Harris,6.8,3.5,0.6,0.6,1.6,17.2,0
2022,Tomáš Satoranský,2.3,3.3,0.5,0.1,0.8,3.6,0
2022,Tomáš Satoranský,2.0,2.4,0.4,0.0,0.7,2.8,0
2022,Tomáš Satoranský,1.0,0.0,0.0,0.0,0.0,3.0,0
2022,Tomáš Satoranský,2.8,4.9,0.7,0.2,1.0,4.9,0
2022,Tony Bradley,3.4,0.5,0.2,0.6,0.6,3.0,0
2022,Tony Snell,1.9,0.5,0.3,0.2,0.4,3.5,0
2022,Tony Snell,1.9,0.5,0.2,0.2,0.3,2.6,0
2022,Tony Snell,2.1,0.5,0.5,0.1,0.5,5.9,0
2022,Torrey Craig,4.0,1.2,0.6,0.5,0.9,6.6,0
2022,Torrey Craig,3.8,1.1,0.5,0.4,0.8,6.5,0
2022,Torrey Craig,4.3,1.2,0.8,0.6,1.0,6.9,0
2022,Trae Young,3.7,9.7,0.9,0.1,4.0,28.4,1
2022,Trayvon Palmer,2.0,0.0,0.0,0.0,1.0,0.0,0
2022,Tre Jones,2.2,3.4,0.6,0.1,0.7,6.0,0
2022,Tre Mann,2.9,1.5,0.8,0.2,1.2,10.4,0
2022,Tre Scott,1.0,0.0,0.5,0.5,0.0,3.0,0
2022,Tremont Waters,1.3,2.3,1.7,0.0,1.3,3.3,0
2022,Tremont Waters,2.0,3.5,2.0,0.0,2.0,4.0,0
2022,Tremont Waters,0.0,0.0,1.0,0.0,0.0,2.0,0
2022,Trendon Watford,4.1,1.7,0.5,0.6,0.9,7.6,0
2022,Trent Forrest,1.7,1.8,0.5,0.1,0.8,3.3,0
2022,Trevelin Queen,1.6,0.4,0.5,0.1,0.7,4.3,0
2022,Trevor Ariza,3.4,1.1,0.5,0.3,0.5,4.0,0
2022,Trey Burke,0.8,1.4,0.3,0.0,0.6,5.1,0
2022,Trey Lyles,5.1,1.2,0.4,0.4,1.0,10.5,0
2022,Trey Lyles,4.8,1.1,0.4,0.5,1.1,10.4,0
2022,Trey Lyles,5.6,1.3,0.3,0.3,0.8,10.6,0
2022,Trey Murphy III,2.4,0.6,0.4,0.1,0.3,5.4,0
2022,Tristan Thompson,5.1,0.6,0.4,0.4,0.8,6.0,0
2022,Tristan Thompson,5.4,0.6,0.4,0.4,1.0,6.2,0
2022,Tristan Thompson,4.5,0.5,0.0,0.5,1.0,7.3,0
2022,Tristan Thompson,4.7,0.6,0.5,0.3,0.5,5.7,0
2022,Troy Brown Jr.,3.1,1.0,0.5,0.1,0.4,4.3,0
2022,Ty Jerome,1.6,2.3,0.6,0.1,0.8,7.1,0
2022,Tyler Cook,2.7,0.2,0.2,0.2,0.4,3.4,0
2022,Tyler Hall,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Tyler Herro,5.0,4.0,0.7,0.1,2.6,20.7,0
2022,Tyler Johnson,2.0,1.2,0.5,0.5,0.3,2.8,0
2022,Tyler Johnson,2.0,0.7,0.3,0.3,0.3,3.7,0
2022,Tyler Johnson,2.0,1.7,0.7,0.7,0.3,2.0,0
2022,Tyrell Terry,0.0,0.0,0.0,0.0,0.0,1.0,0
2022,Tyrese Haliburton,4.0,8.2,1.7,0.6,2.6,15.3,0
2022,Tyrese Haliburton,3.9,7.4,1.7,0.7,2.3,14.3,0
2022,Tyrese Haliburton,4.3,9.6,1.8,0.6,3.2,17.5,0
2022,Tyrese Maxey,3.2,4.3,0.7,0.4,1.2,17.5,0
2022,Tyrone Wallace,1.3,0.2,0.5,0.2,0.3,2.8,0
2022,Tyus Jones,2.4,4.4,0.9,0.0,0.6,8.7,0
2022,Udoka Azubuike,4.2,0.0,0.1,0.6,0.7,4.7,0
2022,Udonis Haslem,1.9,0.3,0.1,0.1,0.4,2.5,0
2022,Usman Garuba,3.5,0.7,0.4,0.5,0.3,2.0,0
